recipe_food_id,ingredient_food_id,ingredient_name,quantity,quantity_unit,source_food_code,ingredient_name_original,amount_original,unit_original
GF-REC-00484,GF-ING-00265,"Onion, big (Allium cepa)",100.0,g,G017,Onion,100,g
GF-REC-00484,GF-ING-00281,Turmeric powder (Curcuma domestica),15.0,g,G033,Haldi,15,g
GF-REC-00484,GF-ING-00294,Mustard seeds (Brassica nigra),25.0,g,H013,Mustard seeds,25,g
GF-REC-00484,,Garam masala,25.0,g,UK-13-829,Garam masala,25,g
GF-REC-00484,,Chilli powder,20.0,g,UK-13-873,Red chilli powder,20,g
GF-REC-00484,,"Lemons, flesh only, raw, weighed with peel and pips",166.67,g,UK-14-130,Lemons,166.67,g
GF-REC-00484,,"Redcurrants, raw",166.67,g,UK-14-249,Karonda,166.67,g
GF-REC-00484,,Salt,100.0,g,UK-17-367,Salt,100,g
GF-REC-00484,,Salt,1.0,g,UK-17-367,Sodium benzoate,1,g
GF-REC-00484,,"Vinegar, distilled",7.0,ml,US-172237,Glacial acetic acid,6 to 8,ml
GF-REC-00484,,"Oil, mustard",300.0,ml,US-172337,Mustard oil,300,ml
GF-REC-00485,GF-ING-00267,Asafoetida (Ferula assa-foetida),1.0,g,G019,Hing,1,g
GF-REC-00485,GF-ING-00271,Cloves (Syzygium aromaticum),0.5,tsp,G023,Cloves,2,
GF-REC-00485,GF-ING-00279,"Pepper, black (Piper nigrum)",40.0,g,G031,Black pepper powder,40,g
GF-REC-00485,,"Lemons, flesh only, raw, weighed with peel and pips",1000.0,g,UK-14-130,Lemon,1,kg
GF-REC-00485,,"Sugar, white",200.0,g,UK-17-063,Sugar,200,g
GF-REC-00485,,Salt,100.0,g,UK-17-367,Black salt,100,g
GF-REC-00485,,Salt,150.0,g,UK-17-367,Salt,150,g
GF-REC-00485,,AJWAIN SEED WHOLE ORGANIC SPICES,40.0,g,US-806341,Ajwain seeds,40,g
GF-REC-00486,GF-ING-00215,Plum (Prunus domestica),1000.0,g,E054,Plums,1,kg
GF-REC-00486,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",2.5,g,G020,Cardamom,2.5,g
GF-REC-00486,GF-ING-00271,Cloves (Syzygium aromaticum),2.5,g,G023,Cloves,2.5,g
GF-REC-00486,GF-ING-00279,"Pepper, black (Piper nigrum)",2.5,g,G031,Black pepper powder,2.5,g
GF-REC-00486,,Chilli powder,10.0,g,UK-13-873,Red chilli powder,10,g
GF-REC-00486,,"Cinnamon, ground",2.5,g,UK-13-874,Cinnamon,2.5,g
GF-REC-00486,,"Sugar, white",750.0,g,UK-17-063,Sugar,750,g
GF-REC-00486,,Vinegar,250.0,ml,UK-17-339,Vinegar,250,ml
GF-REC-00486,,Salt,10.0,g,UK-17-367,Salt,10,g
GF-REC-00487,GF-ING-00140,"Mango, green, raw (Mangifera indica)",1000.0,g,D057,Raw mango pulp,1,kg
GF-REC-00487,GF-ING-00269,"Cardamom, black (Elettaria cardamomum)",3.75,g,G021,Black cardamom,3.75,g
GF-REC-00487,GF-ING-00271,Cloves (Syzygium aromaticum),3.75,g,G023,Cloves,3.75,g
GF-REC-00487,GF-ING-00279,"Pepper, black (Piper nigrum)",3.75,g,G031,Black pepper,3.75,g
GF-REC-00487,,Chilli powder,10.0,g,UK-13-873,Red chilli powder,10,g
GF-REC-00487,,"Cinnamon, ground",3.75,g,UK-13-874,Cinnamon,3.75,g
GF-REC-00487,,"Sugar, white",750.0,g,UK-17-063,Sugar,750,g
GF-REC-00487,,Salt,20.0,g,UK-17-367,Salt,20,g
GF-REC-00487,,"Vinegar, distilled",1.0,tsp,US-172237,Glacial acetic acid,1,tsp
GF-REC-00488,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",1000.0,g,D075,Tomatoes,1,kg
GF-REC-00488,GF-ING-00260,"Garlic, small clove (Allium sativum)",1.25,g,G012,Garlic,2,cloves
GF-REC-00488,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",15.0,g,G014,Ginger,15,g
GF-REC-00488,GF-ING-00265,"Onion, big (Allium cepa)",40.0,g,G017,Onion,40,g
GF-REC-00488,GF-ING-00269,"Cardamom, black (Elettaria cardamomum)",0.25,tsp,G021,Cardamom,1,
GF-REC-00488,GF-ING-00271,Cloves (Syzygium aromaticum),0.5,tsp,G023,Cloves,2,
GF-REC-00488,,"Bay leaf, dried",0.4,g,UK-13-806,Bay leaf,1,
GF-REC-00488,,Chilli powder,0.5,tsp,UK-13-873,Red chilli powder,.5,tsp
GF-REC-00488,,"Cinnamon, ground",2.5,g,UK-13-874,Cinnamon,1,inch
GF-REC-00488,,"Sugar, white",40.0,g,UK-17-063,Sugar,40,g
GF-REC-00488,,Salt,2.0,tsp,UK-17-367,Salt,2,tsp
GF-REC-00488,,Salt,0.25,tsp,UK-17-367,Sodium benzoate,1,pinch
GF-REC-00488,,"Vinegar, distilled",0.5,tsp,US-172237,Glacial acetic acid,.5,tsp
GF-REC-00489,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",5000.0,g,D075,Tomatoes,5,kg
GF-REC-00489,,"Sugar, white",25.0,g,UK-17-063,Sugar,25,g
GF-REC-00489,,Salt,25.0,g,UK-17-367,Salt,25,g
GF-REC-00489,,Salt,5.0,g,UK-17-367,Sodium benzoate,5,g
GF-REC-00490,GF-ING-00269,"Cardamom, black (Elettaria cardamomum)",20.0,g,G021,Black cardamom,20,g
GF-REC-00490,GF-ING-00271,Cloves (Syzygium aromaticum),10.0,g,G023,Cloves,10,g
GF-REC-00490,GF-ING-00272,Coriander seeds (Coriandrum sativum),40.0,g,G024,Coriander seeds,40,g
GF-REC-00490,GF-ING-00273,Cumin seeds (Cuminum cyminum),20.0,g,G025,Cumin seeds,20,g
GF-REC-00490,GF-ING-00279,"Pepper, black (Piper nigrum)",20.0,g,G031,Black pepper,20,g
GF-REC-00490,,"Cinnamon, ground",1.0,tsp,UK-13-874,Cinnamon,2,sticks
GF-REC-00491,GF-ING-00272,Coriander seeds (Coriandrum sativum),10.0,g,G024,Coriander seeds,10,g
GF-REC-00491,GF-ING-00273,Cumin seeds (Cuminum cyminum),40.0,g,G025,Cumin seeds,40,g
GF-REC-00491,,Garam masala,10.0,g,UK-13-829,Garam masala,10,g
GF-REC-00491,,Salt,5.0,g,UK-17-367,Salt,5,g
GF-REC-00491,,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",10.0,g,US-400113,Mango powder,10,g
GF-REC-00491,,HIMALAYAN BLACK SALT,25.0,g,US-806241,Black salt powder,25,g
GF-REC-00492,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",75.0,g,B003,Black gram,75,g
GF-REC-00492,GF-ING-00267,Asafoetida (Ferula assa-foetida),30.0,g,G019,Asafoetida,30,g
GF-REC-00492,GF-ING-00270,"Chillies, red (Capsicum annum)",75.0,g,G022,Red chillies,75,g
GF-REC-00492,GF-ING-00271,Cloves (Syzygium aromaticum),25.0,g,G023,Cloves powder,25,g
GF-REC-00492,GF-ING-00272,Coriander seeds (Coriandrum sativum),75.0,g,G024,Coriander powder,75,g
GF-REC-00492,GF-ING-00273,Cumin seeds (Cuminum cyminum),15.0,g,G025,Black cumin seeds powder,15,g
GF-REC-00492,GF-ING-00273,Cumin seeds (Cuminum cyminum),30.0,g,G025,White cumin seeds powder,30,g
GF-REC-00492,GF-ING-00281,Turmeric powder (Curcuma domestica),75.0,g,G033,Turmeric,75,g
GF-REC-00492,,Fennel seeds,75.0,g,UK-13-827,Fennel powder,75,g
GF-REC-00492,,Garam masala,75.0,g,UK-13-829,Garam masala,75,g
GF-REC-00492,,"Ginger, ground",75.0,g,UK-13-832,Ginger dry powder,75,g
GF-REC-00492,,Salt,75.0,g,UK-17-367,Salt,75,g
GF-REC-00492,,"Water, distilled",20.0,ml,UK-17-377,Water,20,ml
GF-REC-00492,,"Oil, mustard",1.0,C,US-172337,Mustard oil,240,ml
GF-REC-00493,GF-ING-00045,"Red gram, dal (Cajanus cajan)",10.0,g,B021,Red gram dal,10,g
GF-REC-00493,GF-ING-00267,Asafoetida (Ferula assa-foetida),2.0,g,G019,Asafoetida,2,g
GF-REC-00493,GF-ING-00270,"Chillies, red (Capsicum annum)",5.0,g,G022,Whole red chilli,5,g
GF-REC-00493,GF-ING-00272,Coriander seeds (Coriandrum sativum),50.0,g,G024,Coriander seeds,50,g
GF-REC-00493,GF-ING-00273,Cumin seeds (Cuminum cyminum),10.0,g,G025,Cumin seeds,10,g
GF-REC-00493,GF-ING-00279,"Pepper, black (Piper nigrum)",20.0,g,G031,Pepper corns,20,g
GF-REC-00494,GF-ING-00025,"Bengal gram, dal (Cicer arietinum)",15.0,g,B001,Bengal gram dal,15,g
GF-REC-00494,GF-ING-00267,Asafoetida (Ferula assa-foetida),2.0,g,G019,Asafoetida,2,g
GF-REC-00494,GF-ING-00270,"Chillies, red (Capsicum annum)",10.0,g,G022,Whole red chilli,10,g
GF-REC-00494,GF-ING-00272,Coriander seeds (Coriandrum sativum),50.0,g,G024,Coriander seeds,50,g
GF-REC-00494,GF-ING-00274,Fenugreek seeds (Trigonella foenum graecum),5.0,g,G026,Fenugreek seeds,5,g
GF-REC-00494,GF-ING-00279,"Pepper, black (Piper nigrum)",15.0,g,G031,Pepper corns,15,g
GF-REC-00494,,"Oil, coconut",5.0,g,UK-17-031,Fat,5,g
GF-REC-00495,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.5,tsp,G020,Cardamom,2,
GF-REC-00495,GF-ING-00282,Almond (Prunus amygdalus),4.4,g,H001,Almonds,4,
GF-REC-00495,,"Sugar, white",25.0,g,UK-17-063,Sugar,25,g
GF-REC-00495,,"Tea, green, infusion",3.0,g,UK-17-171,Green tea leaves,3,g
GF-REC-00495,,"Water, distilled",480.0,ml,UK-17-377,Water,480,ml
GF-REC-00496,GF-ING-00312,"Milk, whole, Cow",30.0,ml,L002,Milk,30,ml
GF-REC-00496,,"Sugar, white",10.0,g,UK-17-063,Sugar,10,g
GF-REC-00496,,"Coffee, powder, instant",4.0,g,UK-17-158,Coffee powder,4,g
GF-REC-00496,,"Water, distilled",360.0,ml,UK-17-377,Water,360,ml
GF-REC-00497,GF-ING-00312,"Milk, whole, Cow",360.0,ml,L002,Hot milk,360,ml
GF-REC-00497,,"Chocolate, plain",0.25,tsp,UK-17-491,Grated chocolate,a sprinkle,
GF-REC-00497,,"Drinking chocolate, powder",20.0,g,UK-17-498,Drinking chocolate,20,g
GF-REC-00498,GF-ING-00312,"Milk, whole, Cow",240.0,ml,L002,Milk,240,ml
GF-REC-00498,,"Cream, fresh, single",30.0,g,UK-12-332,Cream,30,g
GF-REC-00498,,"Sugar, white",45.0,g,UK-17-063,Sugar,45,g
GF-REC-00498,,"Coffee, powder, instant",6.0,g,UK-17-158,Coffee powder,6,g
GF-REC-00498,,"Water, distilled",12.0,tbsp,UK-17-377,Ice crushed,4,cubes
GF-REC-00499,,Banana essence ,0.5,tsp,,Banana essence,3,drops
GF-REC-00499,,Green colour,0.25,tsp,,Green color,1,drops
GF-REC-00499,GF-ING-00170,"Banana, ripe, montham (Musa x paradisiaca)",80.0,g,E009,Banana,80,g
GF-REC-00499,GF-ING-00312,"Milk, whole, Cow",360.0,ml,L002,Milk,360,ml
GF-REC-00499,,"Ice cream, dairy, vanilla, soft scoop",30.0,g,UK-12-508,Ice cream,30,g
GF-REC-00499,,"Sugar, white",30.0,g,UK-17-063,Sugar,30,g
GF-REC-00499,,"Water, distilled",12.0,tbsp,UK-17-377,Crushed ice,4,cubes
GF-REC-00500,,Fruit essence,0.5,tsp,,Essence,3,drops
GF-REC-00500,,Green colour,0.25,tsp,,Color,1,drops
GF-REC-00500,GF-ING-00312,"Milk, whole, Cow",360.0,ml,L002,Milk,360,ml
GF-REC-00500,,"Sugar, white",30.0,g,UK-17-063,Sugar,30,g
GF-REC-00500,,"Water, distilled",12.0,tbsp,UK-17-377,Crushed ice,4,cubes
GF-REC-00501,GF-ING-00225,"Tamarind, pulp (Tamarindus indica)",30.0,g,E064,Tamarind,30,g
GF-REC-00501,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00501,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Fresh ginger,5,g
GF-REC-00501,GF-ING-00264,Mint leaves (Mentha spicata ),15.0,g,G016,Mint leaves,15,g
GF-REC-00501,GF-ING-00264,Mint leaves (Mentha spicata ),1.0,sprig,G016,Mint/boondi,few,garnishing
GF-REC-00501,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.8,tsp,G020,"Ground spices (cinnamon, clove, cardamom)",.8,tsp
GF-REC-00501,GF-ING-00271,Cloves (Syzygium aromaticum),0.8,tsp,G023,"Ground spices (cinnamon, clove, cardamom)",.8,tsp
GF-REC-00501,GF-ING-00273,Cumin seeds (Cuminum cyminum),10.0,g,G025,Cumin seeds,10,g
GF-REC-00501,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,.25,tsp
GF-REC-00501,,"Cinnamon, ground",0.8,tsp,UK-13-874,"Ground spices (cinnamon, clove, cardamom)",.25,tsp
GF-REC-00501,,"Lemons, flesh only, raw, weighed with peel and pips",15.0,g,UK-14-130,Lemon,15,g
GF-REC-00501,,"Sugar, white",30.0,g,UK-17-063,Sugar,30,g
GF-REC-00501,,Salt,2.0,tsp,UK-17-367,Common salt,2,tsp
GF-REC-00501,,"Water, distilled",720.0,ml,UK-17-377,Water,3,cups
GF-REC-00501,,HIMALAYAN BLACK SALT,0.25,tsp,US-806241,Black salt,.25,tsp
GF-REC-00502,GF-ING-00194,"Lemon, juice (Citrus limon)",30.0,g,E033,Lemon juice,30,g
GF-REC-00502,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,5,g
GF-REC-00502,GF-ING-00264,Mint leaves (Mentha spicata ),6.0,sprig,G016,Mint leaves,6,stems
GF-REC-00502,,"Sugar, white",45.0,g,UK-17-063,Sugar,45,g
GF-REC-00502,,"Water, distilled",6.0,tbsp,UK-17-377,Ice cubes,2,
GF-REC-00502,,"Water, distilled",80.0,ml,UK-17-377,Water,80,ml
GF-REC-00502,,"Water, distilled",120.0,ml,UK-17-377,Water,120,ml
GF-REC-00502,,"Energy drink, carbonated",200.0,ml,UK-17-672,Aerated soda,200,ml
GF-REC-00503,GF-ING-00194,"Lemon, juice (Citrus limon)",30.0,g,E033,Lemon juice,30,g
GF-REC-00503,GF-ING-00264,Mint leaves (Mentha spicata ),5.0,g,G016,Mint,5,g
GF-REC-00503,,"Lemons, flesh only, raw, weighed with peel and pips",5.0,g,UK-14-130,Lemon slice,1,
GF-REC-00503,,"Sugar, white",60.0,g,UK-17-063,Sugar,60,g
GF-REC-00503,,"Water, distilled",12.0,tbsp,UK-17-377,Ice cubes,4,
GF-REC-00503,,"Water, distilled",360.0,ml,UK-17-377,Water,360,ml
GF-REC-00503,,"Energy drink, carbonated",500.0,ml,UK-17-672,Aerated soda,1,bottle
GF-REC-00504,GF-ING-00231,"Carrot, orange (Daucus carota)",50.0,g,F002,Black carrots,50,g
GF-REC-00504,GF-ING-00294,Mustard seeds (Brassica nigra),10.0,g,H013,Mustard seeds,10,g
GF-REC-00504,,Chilli powder,0.25,tsp,UK-13-873,Chilli powder,.25,tsp
GF-REC-00504,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00504,,"Water, distilled",960.0,ml,UK-17-377,Water,960,ml
GF-REC-00505,GF-ING-00119,Cauliflower (Brassica oleracea var. botrytis),100.0,g,D036,Blanced cauliflower,100,g
GF-REC-00505,GF-ING-00294,Mustard seeds (Brassica nigra),10.0,g,H013,Mustard seeds,10,g
GF-REC-00505,,Chilli powder,0.25,tsp,UK-13-873,Chilli powder,.25,tsp
GF-REC-00505,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00505,,"Water, distilled",960.0,ml,UK-17-377,Water,960,ml
GF-REC-00506,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",200.0,g,F006,Potato,200,g
GF-REC-00506,GF-ING-00294,Mustard seeds (Brassica nigra),10.0,g,H013,Mustard seeds,10,g
GF-REC-00506,,Chilli powder,0.25,tsp,UK-13-873,Chilli powder,.25,tsp
GF-REC-00506,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00506,,"Water, distilled",960.0,ml,UK-17-377,Water,960,ml
GF-REC-00507,GF-ING-00024,"Wheat, vermicelli, roasted (Triticum aestivum)",20.0,g,A024,Vermicelli,20,g
GF-REC-00507,GF-ING-00312,"Milk, whole, Cow",240.0,ml,L002,Milk,240,ml
GF-REC-00507,,"Sugar, white",15.0,g,UK-17-063,Sugar,15,g
GF-REC-00507,,Salt,0.25,tsp,UK-17-367,Salt,1,pinch
GF-REC-00507,,"Water, distilled",120.0,ml,UK-17-377,Water,120,ml
GF-REC-00507,,"Ghee, butter",0.25,tsp,UK-17-640,Fat,.25,tsp
GF-REC-00508,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",40.0,g,A022,Coarse semolina,40,g
GF-REC-00508,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",5.0,g,B003,Black gram dal,5,g
GF-REC-00508,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",1.67,g,G008,Green chilli,.5,
GF-REC-00508,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00508,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,Sprig
GF-REC-00508,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,1,Sprig
GF-REC-00508,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,5,g
GF-REC-00508,GF-ING-00265,"Onion, big (Allium cepa)",30.0,g,G017,Onion,30,g
GF-REC-00508,GF-ING-00267,Asafoetida (Ferula assa-foetida),0.25,tsp,G019,Asafoetida,1,pinch
GF-REC-00508,GF-ING-00270,"Chillies, red (Capsicum annum)",1.67,g,G022,Whole red chilli,.5,
GF-REC-00508,GF-ING-00294,Mustard seeds (Brassica nigra),0.25,tsp,H013,Mustard seeds,.25,tsp
GF-REC-00508,,Chilli powder,0.17,tsp,UK-13-873,Red chilli powder,.167,tsp
GF-REC-00508,,"Lemons, flesh only, raw, weighed with peel and pips",5.0,g,UK-14-130,Lemon,5,g
GF-REC-00508,,"Oil, sunflower",15.0,g,UK-17-045,Oil,15,g
GF-REC-00508,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00508,,"Water, distilled",100.0,ml,UK-17-377,Water,100,ml
GF-REC-00509,GF-ING-00024,"Wheat, vermicelli, roasted (Triticum aestivum)",40.0,g,A024,Vermicelli,40,g
GF-REC-00509,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",5.0,g,B003,Black gram dal,5,g
GF-REC-00509,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",1.67,g,G008,Green chilli,.5,
GF-REC-00509,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00509,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,Sprig
GF-REC-00509,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,1,Sprig
GF-REC-00509,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,5,g
GF-REC-00509,GF-ING-00265,"Onion, big (Allium cepa)",30.0,g,G017,Onion,30,g
GF-REC-00509,GF-ING-00267,Asafoetida (Ferula assa-foetida),0.25,tsp,G019,Asafoetida,1,pinch
GF-REC-00509,GF-ING-00270,"Chillies, red (Capsicum annum)",1.67,g,G022,Whole red chilli,.5,
GF-REC-00509,GF-ING-00294,Mustard seeds (Brassica nigra),0.25,tsp,H013,Mustard seeds,.25,tsp
GF-REC-00509,,Chilli powder,0.17,tsp,UK-13-873,Red chilli powder,.167,tsp
GF-REC-00509,,"Lemons, flesh only, raw, weighed with peel and pips",5.0,g,UK-14-130,Lemon,5,g
GF-REC-00509,,"Oil, sunflower",15.0,g,UK-17-045,Oil,15,g
GF-REC-00509,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00509,,"Water, distilled",100.0,ml,UK-17-377,Water,100,ml
GF-REC-00510,GF-ING-00014,"Rice, parboiled, milled (Oryza sativa )",40.0,g,A014,Rice,40,g
GF-REC-00510,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",5.0,g,B003,Black gram dal,5,g
GF-REC-00510,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",1.67,g,G008,Green chilli,.5,
GF-REC-00510,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00510,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,Sprig
GF-REC-00510,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,1,Sprig
GF-REC-00510,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,5,g
GF-REC-00510,GF-ING-00265,"Onion, big (Allium cepa)",30.0,g,G017,Onion,30,g
GF-REC-00510,GF-ING-00267,Asafoetida (Ferula assa-foetida),0.25,tsp,G019,Asafoetida,1,pinch
GF-REC-00510,GF-ING-00270,"Chillies, red (Capsicum annum)",1.67,g,G022,Whole red chilli,.5,
GF-REC-00510,GF-ING-00294,Mustard seeds (Brassica nigra),0.25,tsp,H013,Mustard seeds,.25,tsp
GF-REC-00510,,Chilli powder,0.17,tsp,UK-13-873,Red chilli powder,.167,tsp
GF-REC-00510,,"Lemons, flesh only, raw, weighed with peel and pips",5.0,g,UK-14-130,Lemon,5,g
GF-REC-00510,,"Oil, sunflower",15.0,g,UK-17-045,Oil,15,g
GF-REC-00510,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00510,,"Water, distilled",100.0,ml,UK-17-377,Water,100,ml
GF-REC-00511,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",5.0,g,B003,Black gram dal,5,g
GF-REC-00511,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",1.67,g,G008,Green chilli,.5,
GF-REC-00511,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00511,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,Sprig
GF-REC-00511,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,1,Sprig
GF-REC-00511,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,5,g
GF-REC-00511,GF-ING-00265,"Onion, big (Allium cepa)",30.0,g,G017,Onion,30,g
GF-REC-00511,GF-ING-00267,Asafoetida (Ferula assa-foetida),0.25,tsp,G019,Asafoetida,1,pinch
GF-REC-00511,GF-ING-00270,"Chillies, red (Capsicum annum)",1.67,g,G022,Whole red chilli,.5,
GF-REC-00511,GF-ING-00294,Mustard seeds (Brassica nigra),0.25,tsp,H013,Mustard seeds,.25,tsp
GF-REC-00511,,"Bread, white, average",40.0,g,UK-11-1145,Bread crumbs,40,g
GF-REC-00511,,Chilli powder,0.17,tsp,UK-13-873,Red chilli powder,.167,tsp
GF-REC-00511,,"Lemons, flesh only, raw, weighed with peel and pips",5.0,g,UK-14-130,Lemon,5,g
GF-REC-00511,,"Oil, sunflower",15.0,g,UK-17-045,Oil,15,g
GF-REC-00511,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00511,,"Water, distilled",100.0,ml,UK-17-377,Water,100,ml
GF-REC-00512,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",40.0,g,A022,Semolina/Vermicelli,40,g
GF-REC-00512,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",5.0,g,B003,Blackgram,5,g
GF-REC-00512,GF-ING-00144,"Peas, fresh (Pisum sativum)",20.0,g,D061,Peas (shelled),20,g
GF-REC-00512,GF-ING-00231,"Carrot, orange (Daucus carota)",10.0,g,F002,Carrot,10,g
GF-REC-00512,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00512,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,1,Sprig
GF-REC-00512,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",3.0,g,G014,Ginger,3,g
GF-REC-00512,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Onion,20,g
GF-REC-00512,GF-ING-00267,Asafoetida (Ferula assa-foetida),0.25,tsp,G019,Asafoetida,1,pinch
GF-REC-00512,GF-ING-00270,"Chillies, red (Capsicum annum)",3.33,g,G022,Red chilli,1,
GF-REC-00512,GF-ING-00293,Ground nut (Arachis hypogea),10.0,g,H012,Ground nuts,10,g
GF-REC-00512,GF-ING-00294,Mustard seeds (Brassica nigra),2.0,g,H013,Mustard seeds,2,g
GF-REC-00512,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00512,,"Lemons, flesh only, raw, weighed with peel and pips",4.0,g,UK-14-130,Lemon,4,g
GF-REC-00512,,"Oil, sunflower",10.0,g,UK-17-045,Oil,10,g
GF-REC-00512,,Salt,2.0,g,UK-17-367,Salt,2,g
GF-REC-00512,,"Water, distilled",100.0,ml,UK-17-377,Water,100,ml
GF-REC-00513,GF-ING-00011,Rice flakes (Oryza sativa ),40.0,g,A011,Flaked rice,40,g
GF-REC-00513,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",30.0,g,F006,Potato,30,g
GF-REC-00513,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",1.67,tsp,G008,Green chilli,0.5,
GF-REC-00513,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,Sprig
GF-REC-00513,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,1,Sprig
GF-REC-00513,GF-ING-00267,Asafoetida (Ferula assa-foetida),0.25,tsp,G019,Asafoetida,1,pinch
GF-REC-00513,GF-ING-00281,Turmeric powder (Curcuma domestica),0.25,tsp,G033,Turmeric powder,0.25,tsp
GF-REC-00513,GF-ING-00293,Ground nut (Arachis hypogea),10.0,g,H012,Peanuts,10,g
GF-REC-00513,GF-ING-00294,Mustard seeds (Brassica nigra),2.0,g,H013,Mustard seeds,2,g
GF-REC-00513,,Chilli powder,0.17,tsp,UK-13-873,Red chilli powder,0.167,tsp
GF-REC-00513,,"Lemons, flesh only, raw, weighed with peel and pips",7.5,g,UK-14-130,Lemon,0.25,
GF-REC-00513,,"Oil, sunflower",10.0,g,UK-17-045,Oil,10,g
GF-REC-00513,,Salt,0.5,tsp,UK-17-367,Salt,0.5,tsp
GF-REC-00514,GF-ING-00011,Rice flakes (Oryza sativa ),40.0,g,A011,Flaked rice,40,g
GF-REC-00514,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",5.0,g,B003,Blackgram,5,g
GF-REC-00514,GF-ING-00144,"Peas, fresh (Pisum sativum)",20.0,g,D061,Peas (shelled),20,g
GF-REC-00514,GF-ING-00231,"Carrot, orange (Daucus carota)",10.0,g,F002,Carrot,10,g
GF-REC-00514,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00514,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,1,Sprig
GF-REC-00514,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",3.0,g,G014,Ginger,3,g
